State_Name,District_Name,Block_Name,Panchayat_Name,Village_Name,Habitation_Name,Quality_Parameter,Year
ASSAM,NAGAON,JURIA,CHATIAN,CHATIAN,SONAIPAR,Iron,01-04-11
ASSAM,NAGAON,JURIA,CHATIAN,PUB-CHATIAN,PUB PARA,Iron,01-04-11
ASSAM,NAGAON,JURIA,CHATIAN,PUB-CHATIAN,SONAIPAR,Iron,01-04-11
ASSAM,NAGAON,JURIA,CHATIAN,PUB-CHATIAN,HAJIPAR,Iron,01-04-11
ASSAM,NAGAON,JURIA,CHATIAN,PUB-CHATIAN,BILLPAR,Iron,01-04-11
ASSAM,NAGAON,JURIA,TELIABEBEJIA,TELIA BEBEJIA,TELIA BEBEJIA,Iron,01-04-11
ASSAM,NAGAON,JURIA,TELIABEBEJIA,TELIA BEBEJIA,MARAN GAON,Iron,01-04-11
ASSAM,NAGAON,JURIA,TELIABEBEJIA,THEO TANGANI,THIATANGANI,Iron,01-04-11
ASSAM,NAGAON,JURIA,TELIABEBEJIA,THEO TANGANI,PACHIM THIATANGANI,Iron,01-04-11
ASSAM,NAGAON,JURIA,TELIABEBEJIA,THEO TANGANI,SIVASH THAN,Iron,01-04-11
ASSAM,NAGAON,JURIA,TELIABEBEJIA,SAMDHARA-II,SAMDHARA,Iron,01-04-11
ASSAM,NAGAON,JURIA,TELIABEBEJIA,SAMDHARA-II,BORAH CHUCK,Iron,01-04-11
ASSAM,NAGAON,JURIA,TELIABEBEJIA,SAMDHARA-II,PUB SAMDHARA,Iron,01-04-11
ASSAM,NAGAON,JURIA,TELIABEBEJIA,SAMDHARA-II,NA NAMGHAR CHUBURI,Iron,01-04-11
ASSAM,NAGAON,JURIA,BAGARIGURI,BAGARIGURI GAON,BAGARIGURI,Iron,01-04-11
ASSAM,NAGAON,JURIA,BAGARIGURI,BAGARIGURI GAON,UTTAR BBAGARIGURI,Iron,01-04-11
ASSAM,NAGAON,JURIA,BAGARIGURI,BAGARIGURI GAON,DAKHIN BAGARIGURI,Iron,01-04-11
ASSAM,NAGAON,JURIA,BAGARIGURI,BAGARIGURI GAON,PACHIM BAGARIGURI,Iron,01-04-11
ASSAM,NAGAON,JURIA,BAGARIGURI,KAYEE MARI,DAKHIN KAWIMARI,Iron,01-04-11
ASSAM,NAGAON,JURIA,PATIA CHAPARI ROWMARI,PATIA CHAPARI,PATIA CHAPARI,Iron,01-04-11
ASSAM,NAGAON,JURIA,PATIA CHAPARI ROWMARI,PATIA CHAPARI,PATIA CHAPARI NAMA PARA,Iron,01-04-11
ASSAM,NAGAON,JURIA,JENGONI KALA DUBA,JENGANI GAON,JENGONI,Iron,01-04-11
ASSAM,NAGAON,JURIA,JENGONI KALA DUBA,JENGANI GAON,PUBJENGONI,Iron,01-04-11
ASSAM,NAGAON,JURIA,JENGONI KALA DUBA,PUTHIMARI,1NO PUTHIMARI,Iron,01-04-11
ASSAM,NAGAON,JURIA,BALIKATIA,GARIA KAWAI MARI,GARIAKAWMARIGAON,Iron,01-04-11
ASSAM,NAGAON,JURIA,BALIKATIA,GARIA KAWAI MARI,GARIA KAWMARI DAKHIN CHUBURI,Iron,01-04-11
ASSAM,NAGAON,JURIA,KANDHULIMARI--PARAMAIBHATI,KANDHULIMARI,KANDULIMARI VILL.,Iron,01-04-11
ASSAM,NAGAON,JURIA,DA GAON--DHING GAON,DAGAON,BORI GAON,Iron,01-04-11
ASSAM,NAGAON,JURIA,DA GAON--DHING GAON,GARAI MARI GAON,GORAIMARI PAM,Iron,01-04-11
ASSAM,NAGAON,JURIA,ALITANGANI--JAMAGURI,JAMUGURI,JAMAGURI VILL.,Iron,01-04-11
ASSAM,NAGAON,JURIA,ALITANGANI--JAMAGURI,ALITANGANI,ALITANGANI,Iron,01-04-11
ASSAM,NAGAON,JURIA,SIMLU ATI --SONAIBARA,SUNAI BERA PAM,SONAIBARAPAM PUB CUBA,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,MAZ PUBTHORIA,BIHDUBI NO 2,BIHDUBI NO 3,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,MAZ PUBTHORIA,SAMDHARA,BAGHARCHUK,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,PUBPUBTHORIA,DULAL MADHAB,MURARI SATRA,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,UTTARPUBTHORIA,SONARI GAON,BAJIA CHUK,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,UTTARPUBTHORIA,SONARI GAON,NAMPHAL,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,UTTARPUBTHORIA,KAMAKHYA,KAMAKHYA GAON,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,UTTARPUBTHORIA,KAMAKHYA,NAM KAMAKHYA,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,UTTARPUBTHORIA,KAMAKHYA,NAMANI CHUK,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,UTTARPACHIMPUBTHORIA,GAKHIRKHAITY NO.4,GAKHIRAKHAITI  NO  4,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,UTTARPACHIMPUBTHORIA,HATIBONDHA,HAYI BONDHA,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,UTTARPACHIMPUBTHORIA,GARAIMARI,NOYA BASTI,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,UTTARPACHIMPUBTHORIA,DOLAPANI,BEZNAT PUM BASTI,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,UTTARPACHIMPUBTHORIA,BHAKUWAMARI,BHUKUWAMARI,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,AMGURI,BURAPAHAR NO.1,BURAPAHAR NO.1,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,AMGURI,DEWSUR GAON,DEOSUR NO 1,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,AMGURI,KALAPANI,KALAPANI,Fluoride,01-04-11
ASSAM,NAGAON,KALIABOR,AMGURI,NAHRUBASTI,NAHARUBASTI,Fluoride,01-04-11
ASSAM,NAGAON,KALIABOR,HATBOR,BAMUNIGAON,BANGALICHUBURI,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,HATBOR,BAMUNIGAON,MAZI CHUBURI,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,HATBOR,BAMUNIPATHAR,BHATABARI,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,HATBOR,CHATIAL GAON,CHELENG CHUCK,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,HATBOR,NIZARI GAON,POTINDONGA,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,HATBOR,NIZARI GAON,VENSADONGA,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,HATBOR,NIZARI PATHAR,NIZARI PATHAR,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,KUTHORI,BANDAR DUBI,BANDARDUBI,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,KUTHORI,DEOPANI,DEOPANI,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,SECONEE BORHULA,BORHULA F.V.,BORDOLONG,Iron,01-04-11
ASSAM,NAGAON,KALIABOR,SECONEE BORHULA,SECONI T.E. NO.2,SECONEE T.E. NO.2,Iron,01-04-11
ASSAM,NAGAON,RUPAHI,FUTALJAR,PUB-PHOTALJAR,PUB FUTALJAR,Iron,01-04-11
ASSAM,NAGAON,RUPAHI,HATIPUKHURI,HATHI PUKHURI,HATIPUKHURI CHARIALI,Iron,01-04-11
ASSAM,NAGAON,RUPAHI,AMLAKHI,AMONI,AMONI,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,GORESWAR,GORESWAR- 3,GORESWAR JANPAR SUBA,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,GORESWAR,GORESWAR- 3,BALAHATI,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,GURMOW,GURMOU,CHSNDIA MARI,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,GURMOW,GURMOU,GANAR TAR,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,GURMOW,GURMOU,SONBARI,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,GURMOW,GURMOU,SALMARA,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,GURMOW,HARIJORA,SARANIA SUBA,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,GURMOW,HARIJORA,MATOR SUBA,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,BALAHATI,GAROGAON,MAJOR SUBA,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,BALAHATI,GAROGAON,KAKATI SUBA,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,BALAHATI,LOKRA BARNAGAR,LOKRABARANAGAR,Iron,01-04-11
ASSAM,BAKSHA,GORESWAR,BALAHATI,LOKRA BARNAGAR,KAURPARA SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BORDANGERIKUCHI,MAHAJAN PARA,MAHAJANPARA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BORDANGERIKUCHI,MAHAJAN PARA,BEJ SUPA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BORDANGERIKUCHI,MAHAJAN PARA,JAMARTOL,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BORDANGERIKUCHI,MAHAJAN PARA,BEJ SUPA NO.2,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BORDANGERIKUCHI,MAHAJAN PARA,DAS SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BORDANGERIKUCHI,DHULARA,MUSLIM SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,JATIABHANGRA,JATIA BHANGRA,BAZAR HATI,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,JATIABHANGRA,JATIA BHANGRA,BORO SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,JATIABHANGRA,JATIA BHANGRA,MUSLIM SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,JATIABHANGRA,JATIA BHANGRA,TETELIGURI,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,JATIABHANGRA,JATIA BHANGRA,BARKHAT,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,JATIABHANGRA,PUBPAR JATIA BHANGRA,ROAD SIDE,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,LOCH,LOCH,MUSLIM SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,LOCH,HULIARA,DHULIARA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,LOCH,HULIARA,NATH SUBA -1,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,LOCH,HULIARA,NATH SUBA -2,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,LOCH,HULIARA,DAS SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,LOCH,NA-SATRA,ALIKASH SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,MUKTAPUR,MUKTAPUR,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,BELKONA,BELKONA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,BELKONA,KALITA SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,BELKONA,DONGPAR,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,TULAMATI,TULAMATI,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,TULAMATI,MOLLA SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,TULAMATI,DAKHIN SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,TULAMATI,DALIKHOWA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,TULAMATI,KOCH SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,TULAMATI,GAON BURHA SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,TULAMATI,HAJEE SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,TULAMATI,DAS SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,MUKTAPUR,TULAMATI,FAKIR SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,SINGARPARA,KENDUA,UMANANDA SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,SINGARPARA,BAREDALA,BORO SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,TITKUCHI,TITKUCHI,TITKUCHI,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIHDIA,BARE GAON,BAREGAON SARMA SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIHDIA,BARE GAON,MAHAPURNKHIN SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIHDIA,BARE GAON,GAONBURAH SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIHDIA,BARE GAON,DEKA SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIHDIA,BARE GAON,MAW SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIHDIA,BARE GAON,MANDAL SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIHDIA,BARPANARA,MAJOR SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIHDIA,BAMA GAON,MUSLIM SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIRDUTTA,KOROIBARI,KAROIBARI,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIRDUTTA,KOROIBARI,DEKA SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIRDUTTA,KOROIBARI,LEDA SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIRDUTTA,KOROIBARI,MUSLIM SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIRDUTTA,DAGAON,SESAPAR MUSLIM SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIRDUTTA,SOULA,MORNOI PAR,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIRDUTTA,SOULA,BORO SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,BIRDUTTA,SOULA,DEVA SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,HARDUTTA,TITKURI NO.1,MUSLIM SUBA-1,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,HARDUTTA,TITKURI NO.1,MUSLIM SUBA -2,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,HARDUTTA,NIZ-HASSANG NO.3,MIYA SUBA,Iron,01-04-11
ASSAM,KAMRUP,BIHDIA-JAJIKONA,HARDUTTA,BARKURIHA,BALA BARI SUBA,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,BARDOULGURI,BATABARI,NEOG PARA,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,BARDOULGURI,BARATHIABARI,BAR ATHIABARI,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,BARDOULGURI,BARATHIABARI,BARKHAT,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,BARDOULGURI,BARATHIABARI,DERGAON DHANUKATA,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,BARDOULGURI,BARATHIABARI,FUTKITOLI,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,BARDOULGURI,KABAI CHUBA,KABEI CHUBA,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,GHORABANDHA,CHENGAPARA NO 2,CHENGAPARA,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,GHORABANDHA,CHENGAPARA NO 2,BADULI PARA,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,GHORABANDHA,CHENGAPARA NO 2,NA-ALI,Arsenic,01-04-11
ASSAM,DARRANG,SIPAJHAR,GHORABANDHA,CHENGAPARA NO 2,MAJUPARA,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,GHORABANDHA,CHENGAPARA NO 2,BHANGAPARA,Arsenic,01-04-11
ASSAM,DARRANG,SIPAJHAR,GHORABANDHA,CHENGAPARA NO 2,BAKARAPARA,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,GHORABANDHA,DAKHIN CHUBURI,BHUYA PARA,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,GHORABANDHA,DAKHIN CHUBURI,PATGIRI CHUBA,Iron,01-04-11
ASSAM,DARRANG,SIPAJHAR,GHORABANDHA,SATGHARIA,SATGHARIA NO 1,Arsenic,01-04-11
ASSAM,DARRANG,SIPAJHAR,GHORABANDHA,SATGHARIA,SAT GHARIA NO 2,Arsenic,01-04-11
ASSAM,CHIRANG,BOROBAZAR,AMTEKA,AMTEKA F.V.,BEL GURI NO.1,Iron,01-04-11
ASSAM,CHIRANG,BOROBAZAR,AMTEKA,AMTEKA F.V.,SAL BARI NO.2,Iron,01-04-11
ASSAM,CHIRANG,BOROBAZAR,AMTEKA,AMTEKA F.V.,ROW MARI,Iron,01-04-11
ASSAM,BONGAIGAON,SRIJANGRAM,NUMBER PARA CHAKLA,NUMBER PARA PT-II.,DAKHINPARA (PUB),Arsenic,01-04-11
ASSAM,BONGAIGAON,SRIJANGRAM,NUMBER PARA CHAKLA,NUMBER PARA PT-I,PUB PARA,Arsenic,01-04-11
ASSAM,BONGAIGAON,SRIJANGRAM,KIRTON PARA,HALDIBARI PT- I,DAKHIN PARA,Arsenic,01-04-11
ASSAM,BONGAIGAON,SRIJANGRAM,KIRTON PARA,KIRTON PARA PT- I.,PUB PARA (A),Arsenic,01-04-11
ASSAM,BONGAIGAON,SRIJANGRAM,KIRTON PARA,KIRTON PARA PT- I.,KIRTON PARA PT- I.,Arsenic,01-04-11
ASSAM,BONGAIGAON,SRIJANGRAM,JOPEA,MUL BARI,MUL BARI,Arsenic,01-04-11
ASSAM,BONGAIGAON,SRIJANGRAM,JOPEA,BORAI CHALA,BORAI CHALA,Arsenic,01-04-11
ASSAM,BONGAIGAON,SRIJANGRAM,JOPEA,BORAI CHALA,UTTAR PARA,Arsenic,01-04-11
ASSAM,GOALPARA,BALIJANA,BALIJANA,KOCHPARA,KOCHPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BALIJANA,NICHINTA,KHOLBHANGA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BALIJANA,RAKHAPARA,GAROPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BALIJANA,TOKRAPARA,TOKRAPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BALIJANA,DEBATTAR BAPUPARA PT-II,SINGIMARI,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BALIJANA,DORAPARA,BALIJANA BAZAR,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,DWARKA,MOJAI RABHAPARA,LANGOPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,DWARKA,BAMUNDONGA PT-I,BAMUNDANGA PT-I,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,DWARKA,BAMUNDONGA PT-I,GAROPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,DWARKA,BAMUNDONGA PT-I,HASUGHOPA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,DWARKA,BAMUNDONGA PT-I,DEHORIPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,DWARKA,BAMUNDONGA PT-I,CHIPIN CHALLA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,DWARKA,BAMUNDONGA PT-I,KHAMARI RABHAPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BARDAMAL,BHAISKHULI,KAKUAPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,DARIDURI,MUNSER BHITA,MUNSER BHITA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,DARIDURI,NIZ BABHITA,NIJ BORBHITA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,DARIDURI,NIZ BABHITA,PURANIPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,DARIDURI,PAGLATEK N.C.,GAROPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BALADMARI,HASILA BILL,HASILA BEEL,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BALADMARI,BOLADMARI,MARIAM NAGAR WEST,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,BHALUKDUBI,BORPAHAR,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,BHALUKDUBI,MILANNAGAR,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,BHALUKDUBI,RABHAPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,BHALUKDUBI,JYOTINAGAR,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,BHALUKDUBI,BISHNUPUR,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,BHAISKHULI,BAKAPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,DOSORA MATIA,BANATULI,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,DOSORA MATIA,KOCHPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,GENDERA,GENDRA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,GENDERA,BUDHIPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,GORAIMARI,ULLUPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,KALYANPUR N.C.,KALYANPUR N.C.,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,KALYANPUR,KALYANPUR,HADLAPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,AGIA,GOSAI GA DHAWA,GOSSAI GADHOWA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,AGIA,HATIGHOPA,CHOTO HATIGHOPA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,AGIA,RAJAPARA,RAJAPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BODAHAPUR,BADHAPUR,PAGOLAKONAPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BODAHAPUR,BAIJURI,KHAMARPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BODAHAPUR,CHOTOKHASIKHAGRA,LOWER KHASI,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BODAHAPUR,HATI GAON,HATIGAON,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BODAHAPUR,HATI GAON,BELPARA,Iron,01-04-11
ASSAM,GOALPARA,BALIJANA,BODAHAPUR,MEGH DAM,MEGADAM,Iron,01-04-11
ASSAM,GOALPARA,MATIA,BALADMARI CHAR,BALADMARI CHAR PT-I,1 NO. BALADMARI,Iron,01-04-11
ASSAM,GOALPARA,MATIA,BALADMARI CHAR,BALADMARI CHAR PT-I,JHAO PARA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,BALADMARI CHAR,BALADMARI CHAR PT-I,BALADMARI CHAR PT-I,Iron,01-04-11
ASSAM,GOALPARA,MATIA,BALADMARI CHAR,BALADMARI CHAR PT-II,SANTIPUR,Iron,01-04-11
ASSAM,GOALPARA,MATIA,BALADMARI CHAR,BALADMARI CHAR PT-II,NATUNDASTI,Iron,01-04-11
ASSAM,GOALPARA,MATIA,BALADMARI CHAR,BALADMARI CHAR PT-II,NAYABASTI,Iron,01-04-11
ASSAM,GOALPARA,MATIA,BALADMARI CHAR,BALADMARI CHAR PT-II,KALUBAZAR,Iron,01-04-11
ASSAM,GOALPARA,MATIA,BALADMARI CHAR,BALADMARI CHAR PT-II,PACHIM PARA -2,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,RAKHYASINI JHAR PT-I,MILANPARA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,RAKHYASINI JHAR PT-I,MAJILAPARA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,RAKHYASINI JHAR PT-II,PACHIM PARA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,FUTURIPARA,FATURIPARA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,FUTURIPARA,JALUAPARA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,HARIMURA,HARIMURA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,HARIMURA,GHORAPOTA NAYAPARA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,HARIMURA,CHENGMARI,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,HARIMURA,MAGURMARI,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,HARIMURA,PATALPURI,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,MOIJONGA,MOIJONGA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,MOIJONGA,JAMBARI KHA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,MOIJONGA,MOIJONGA  SAHBAGAN,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,MOIJONGA,NAYAPARA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,LALABORI,CHOUDHURIPARA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,LALABORI,KODOMTOL,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,TENGABARI,TENGABARI,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,TENGABARI,PETKATA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,HARIMURA,TENGABARI,MAJGAON,Iron,01-04-11
ASSAM,GOALPARA,MATIA,SRI SURYAGIRI,DEKDHOWA,DEKDHOWA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,SRI SURYAGIRI,DEKDHOWA,PUB DEKDHOWA,Iron,01-04-11
ASSAM,GOALPARA,MATIA,SRI SURYAGIRI,DEKDHOWA N.C. (DEKDHO,DEKDHOWA  N.C.,Iron,01-04-11
ASSAM,BARPETA,MANDIA,KADAMTOLA,SAISIMANA N.C,PUB SAISIMANA,Iron,01-04-11
ASSAM,BARPETA,MANDIA,KADAMTOLA,SAISIMANA N.C,PACHIM SAISIMANA,Iron,01-04-11
ASSAM,BARPETA,MANDIA,KADAMTOLA,KADAM TOLA,MAIDHYA KADAMTALA,Iron,01-04-11
ASSAM,BARPETA,MANDIA,KADAMTOLA,KADAM TOLA,PACHIM KADAMTALA,Iron,01-04-11
